,Longitude,Latitude,NR_UE_RSRP_0,NR_UE_RSRQ_0,NR_UE_SINR_0,NR_UE_Nbr_RSRP_0,NR_UE_Nbr_RSRP_1,NR_UE_Nbr_RSRP_2,NR_UE_Nbr_RSRP_3,NR_UE_Nbr_RSRP_4,NR_UE_Nbr_RSRQ_0,NR_UE_Nbr_RSRQ_1,NR_UE_Nbr_RSRQ_2,NR_UE_Nbr_RSRQ_3,NR_UE_Nbr_RSRQ_4,NR_UE_PCI_0,NR_UE_Nbr_PCI_0,NR_UE_Nbr_PCI_1,NR_UE_Nbr_PCI_2,NR_UE_Nbr_PCI_3,NR_UE_Nbr_PCI_4,NR_UE_Timing_Advance,NR_UE_Pathloss_DL_0,NR_UE_Throughput_PDCP_DL,App_Throughput_DL,NR_UE_NACK_Rate_DL_0,NR_UE_Ack_As_Nack_DL_0,NR_UE_MCS_DL_0,NR_UE_RB_Num_DL_0,NR_UE_Modulation_Avg_DL_0,NR_UE_RI_DL_0,NR_UE_BLER_DL_0,NR_UE_CCE_AggregationLev_0,NR_UE_Power_Tx_PUSCH_0,NR_UE_Power_Tx_PRACH_0,NR_UE_NACK_Rate_UL_0,NR_UE_RACH_Attempt,NR_UE_RACH_OK,NR_UE_RACH_Fail,NR_UE_RACH_Procedure_Count,NR_UE_RRCReEstAttempt,NR_UE_RRCReEstFail,NR_UE_RRCReEst_EndResult,NR_UE_RRCConnectionAttempt,NR_UE_RRCConnectionSetupOk,NR_UE_RRCConnectionComplete,NR_UE_RRCConnectionDrop,NR_UE_RRCHOAttempt,NR_UE_RRCHOOK,NR_RRC_MsgType,NAS_5GS_MM_MessageType,NAS_5GS_SM_MessageType,x,y
1286,29.02781,41.09988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,2435050.9655463696,4575238.6416
1287,29.02781,41.10567,-72.5,-10.6,16.2,-85.0,,,,,-16.6,,,,,76.0,68.0,,,,,,91.8,74178.56,68137.58,3.4,0.0,27 (64QAM OR 256QAM / Low SE -64QAM),22.0,256QAM,Rank4,3.4,LEVEL_1,17.5,,0.8,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434836.2908499236,4575883.184400001
1288,29.02781,41.10571,-69.2,-10.6,20.2,,,,,,,,,,,76.0,,,,,,,88.3,81309.87,,5.2,0.0,27 (64QAM OR 256QAM / Low SE -64QAM),24.0,256QAM,Rank4,5.2,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434834.807691271,4575887.6372
1289,29.02781,41.10574,-72.9,-10.6,25.1,,,,,,,,,,,76.0,,,,,,,88.0,65655.44,64630.85,3.9,0.0,27 (64QAM OR 256QAM / Low SE -64QAM),22.0,256QAM,Rank4,3.9,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434833.695321502,4575890.976799999
1290,29.02781,41.10577,-69.4,-10.4,24.3,,,,,,,,,,,76.0,,,,,,,85.9,67915.24,,6.6,0.0,27 (64QAM OR 256QAM / Low SE -64QAM),22.0,256QAM,Rank4,6.6,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434832.582951066,4575894.3164
1291,29.02781,41.10584,-73.75,-10.5,25.55,,,,,,,,,,,76.0,,,,,,,86.5,67232.31,62083.67,8.7,0.0,27 (64QAM OR 256QAM / Low SE -64QAM),23.0,256QAM,Rank4,8.7,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434829.9874174534,4575902.1088000005
1292,29.02781,41.10614,-71.9,-10.4,26.6,,,,,,,,,,,76.0,,,,,,,86.8,97326.05,,13.7,0.0,26 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),67.0,256QAM,Rank4,13.7,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434818.863660804,4575935.5048
1293,29.02781,41.10803,-72.65,-11.25,9.45,-81.0,,,,,-16.2,,,,,59.0,48.0,,,,,,92.4,96440.32,93563.24,14.6,0.0,25 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),73.0,256QAM,Rank4,14.6,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434748.782458968,4576145.8996
1294,29.02782,41.10616,-71.9,-10.4,26.4,,,,,,,,,,,76.0,,,,,,,90.9,97049.63,94102.84,6.0,0.0,25 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),63.0,256QAM,Rank4,6.0,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434818.960862742,4575937.7312
1295,29.02782,41.10627,-71.15,-10.4,28.0,,,,,,,,,,,76.0,,,,,,,89.9,95400.84,92974.64,6.9,0.0,25 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),65.0,256QAM,Rank4,6.9,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434814.8821322084,4575949.9764
1296,29.02784,41.10617,-73.0,-10.3,27.0,,,,,,,,,,,76.0,,,,,,,89.4,97505.28,,9.4,0.0,25 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),62.0,256QAM,Rank4,9.4,LEVEL_1,17.5,,0.5,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434820.267645346,4575938.8444
1297,29.02785,41.09986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,2435055.062513585,4575236.4152
1298,29.02785,41.10628,-73.95,-10.4,26.75,,,,,,,,,,,76.0,,,,,,,90.7,96174.08,92341.28,7.8,0.0,26 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),59.0,256QAM,Rank4,7.8,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434817.0276977415,4575951.0896
1299,29.02786,41.09991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,2435054.0476459186,4575241.9812
1300,29.02788,41.10619,-76.05,-10.4,25.15,,,,,,,,,,,76.0,,,,,,,92.7,96481.28,93848.68,9.7,0.0,26 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),62.0,256QAM,Rank4,9.7,LEVEL_1,17.5,,0.5,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434822.8812088002,4575941.0708
1301,29.02789,41.10629,-75.3,-10.4,27.299999999999997,,,,,,,,,,,76.0,,,,,,,88.6,95042.7,92470.13,9.9,0.0,26 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),62.0,256QAM,Rank4,9.9,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434820.0120488596,4575952.2028
1302,29.02791,41.09987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,2435059.7249771883,4575237.5284
1303,29.02792,41.10623,-78.65,-10.45,24.6,-105.4,,,,,-25.85,,,,,76.0,48.0,,,,,,91.9,96834.52,94313.74,17.1,0.0,25 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),68.0,256QAM,Rank4,17.1,LEVEL_1,17.5,,0.5,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434824.7531799152,4575945.5236
1304,29.02793,41.10631,-81.15,-10.5,22.9,,,,,,,,,,,76.0,,,,,,,97.3,95724.16,93124.42,17.5,0.0,26 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),66.0,256QAM,Rank4,17.5,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434822.625603125,4575954.4292
1305,29.02794,41.10804,-75.6,-13.0,3.2,-76.55000000000001,,,,,-14.100000000000001,,,,,59.0,48.0,,,,,,96.1,98489.6,93599.28,12.9,0.0,23 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),75.0,256QAM,Rank4,12.9,LEVEL_1,17.5,,0.5,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434759.3155848486,4576147.012800001
1306,29.02795,41.10625,-82.2,-10.5,18.6,-98.0,,,,,-22.5,,,,,76.0,48.0,,,,,,96.7,97418.25,93518.05,7.3,0.0,20 (64QAM OR 256QAM / Low SE -16QAM),80.0,256QAM,Rank4,7.3,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434826.5279504317,4575947.75
1307,29.02796,41.10634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rank4,,,,,,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434824.0295727705,4575957.768800001
1308,29.02797,41.09989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,2435064.0166905355,4575239.7548
1309,29.02797,41.09994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,2435062.162946176,4575245.3208
1310,29.02798,41.10627,-84.3,-10.7,17.3,-93.2,,,,,-18.5,,,,,76.0,48.0,,,,,,97.6,96977.88,,9.8,0.0,20 (64QAM OR 256QAM / Low SE -16QAM),81.0,64QAM,Rank4,9.8,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434828.302719119,4575949.9764
1311,29.02799,41.10636,-80.1,-10.45,18.7,,,,,,,,,,,76.0,,,,,,,97.8,95662.08,92633.23,12.0,0.0,23 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),72.0,256QAM,Rank4,12.0,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434825.8043364184,4575959.995200001
1312,29.02801,41.10804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,2434765.186933352,4576147.012800001
1313,29.02802,41.0999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,2435067.84028204,4575240.868
1314,29.02802,41.1063,-79.1,-10.5,17.3,-90.5,,,,,-18.5,,,,,76.0,48.0,,,,,,99.5,97361.92,93210.37,11.7,0.0,22 (64QAM OR 256QAM / Low SE -16QAM),78.0,256QAM,Rank4,11.7,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434830.545475571,4575953.316
1315,29.02805,41.10632,-79.3,-10.5,20.5,-89.8,,,,,-22.2,,,,,76.0,48.0,,,,,,94.9,95518.72,,12.9,0.0,23 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),68.0,256QAM,Rank4,12.9,LEVEL_1,17.5,,0.5,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434832.320239812,4575955.5424
1316,29.02806,41.10641,-80.0,-10.55,19.05,,,,,,,,,,,76.0,,,,,,,95.1,95411.31,92839.23,13.9,0.0,22 (64QAM OR 256QAM / Low SE -16QAM),76.0,256QAM,Rank4,13.9,LEVEL_1,17.5,,0.9,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434829.821845087,4575965.561199999
1317,29.02808,41.09994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,2435071.3904890567,4575245.3208
1318,29.02808,41.10804,-77.33333333333333,-14.233333333333334,-4.0,-79.23333333333333,-79.8,,,,-15.233333333333334,-16.466666666666665,,,,48.0,59.0,76.0,,,,1.0,101.0,97387.46,79189.98,4.3,0.0,20 (64QAM OR 256QAM / Low SE -16QAM),95.0,256QAM,Rank4,4.3,LEVEL_16,17.5,-20.0,0.0,0,0,0,18.0,0,0,,0,0,0,0,0,0, BCCH-DL_SCH SIB1,,,2434771.058281856,4576147.012800001
1319,29.02809,41.09989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,2435074.083108614,4575239.7548
1320,29.02809,41.10643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,2434831.5966024594,4575967.7876
1321,29.02812,41.10646,-82.65,-10.9,13.5,-92.85,,,,,-19.450000000000003,,,,,76.0,48.0,,,,,,97.9,95590.66,92687.46,8.4,0.0,22 (64QAM OR 256QAM / Low SE -16QAM),76.0,256QAM,Rank4,8.4,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434833.000558706,4575971.1272
1322,29.02813,41.10637,-83.65,-10.8,15.1,-93.15,,,,,-19.95,,,,,76.0,48.0,,,,,,96.7,96354.62,92826.73,5.7,0.0,22 (64QAM OR 256QAM / Low SE -16QAM),68.0,256QAM,Rank4,5.7,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434837.1765351137,4575961.1084
1323,29.02815,41.09989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,2435079.116317654,4575239.7548
1324,29.02815,41.09994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,2435077.262561799,4575245.3208
1325,29.02818,41.10642,-81.25,-10.85,12.75,-89.7,,,,,-19.55,,,,,76.0,48.0,,,,,,99.2,95395.84,92734.54,10.4,0.0,22 (64QAM OR 256QAM / Low SE -16QAM),72.0,256QAM,Rank4,10.4,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434839.5164640434,4575966.6744
1326,29.02818,41.10651,-82.55000000000001,-11.600000000000001,10.45,-87.55000000000001,,,,,-15.899999999999999,,,,,76.0,48.0,,,,,,97.9,95825.92,92879.92,7.9,0.0,21 (64QAM OR 256QAM / Low SE -16QAM),74.0,256QAM,Rank4,7.9,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434836.1792628057,4575976.6932
1327,29.02821,41.09993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,2435082.6665190924,4575244.2076
1328,29.02821,41.10644,,,,,,,,,,,,,,,,,,,,,97.7,,,,,,,,,,,17.5,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,2434841.2912178193,4575968.9008
1329,29.02821,41.10802,-71.15,-11.05,9.3,-92.1,-86.75,,,,-22.049999999999997,-20.6,,,,48.0,59.0,76.0,,,,,87.6,97566.72,98484.97,11.4,0.0,25 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),65.0,256QAM,Rank4,11.4,LEVEL_1,17.5,,0.5,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434782.7038390487,4576144.786400001
1330,29.02823,41.10646,-81.4,-11.45,9.2,-86.30000000000001,,,,,-15.25,,,,,76.0,48.0,,,,,,97.4,95825.92,92547.79,10.6,0.0,23 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),75.0,256QAM,Rank4,10.6,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434842.22718551,4575971.1272
1331,29.02823,41.10655,-81.7,-11.4,8.9,-87.5,,,,,-15.2,,,,,76.0,48.0,,,,,,97.9,95472.75,,10.2,0.0,22 (64QAM OR 256QAM / Low SE -16QAM),72.0,256QAM,Rank4,10.2,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434838.8899758533,4575981.146
1332,29.02825,41.10657,-78.2,-10.9,8.6,-85.5,,,,,-15.4,,,,,76.0,48.0,,,,,,95.5,96030.72,98073.98,,,,,,,,,17.5,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,2434839.8259385903,4575983.3724
1333,29.02826,41.10648,,,,,,,,,,,,,,,,,,,,,97.0,,,,,,,,,,,17.5,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,2434844.001935881,4575973.3536
1334,29.02827,41.10803,,,,,,,,,,,,,,,,,,,,,,96108.24,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,2434787.3656121558,4576145.8996
1335,29.02828,41.09988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,2435090.392356515,4575238.6416
1336,29.02828,41.10649,-77.7,-11.0,11.95,-84.25,,,,,-15.350000000000001,,,,,76.0,48.0,,,,,,95.2,95805.44,92034.11,4.3,0.0,24 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),63.0,256QAM,Rank4,4.3,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434845.3087023166,4575974.4668000005
1337,29.02828,41.10659,-75.95,-10.75,12.2,-84.8,,,,,-18.4,,,,,76.0,48.0,,,,,,94.5,95241.91,88828.23,8.2,0.0,24 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),66.0,256QAM,Rank4,8.2,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434841.600682604,4575985.5988
1338,29.0283,41.10651,,,,,,,,,,,,,,,,,,,,,93.1,,,,,,,,,,,17.5,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,2434846.2446662006,4575976.6932
1339,29.0283,41.10661,,,,,,,,,,,,,,,,,,,,,94.1,,,,,,,,,,,17.5,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,2434842.5366424494,4575987.825200001
1340,29.02832,41.10663,-78.05000000000001,-11.8,9.85,-84.30000000000001,,,,,-16.9,,,,,76.0,48.0,,,,,,95.7,96707.84,94294.88,8.5,0.0,27 (64QAM OR 256QAM / Low SE -64QAM),37.0,256QAM,Rank4,8.5,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434843.4726009755,4575990.0516
1341,29.02833,41.10653,-78.4,-10.899999999999999,11.85,-85.7,,,,,-16.950000000000003,,,,,76.0,48.0,,,,,,95.7,95364.88,92075.54,10.0,0.0,26 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),59.0,256QAM,Rank4,10.0,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434848.0194121255,4575978.9196
1342,29.02833,41.10803,-75.1,-11.75,6.8,-81.85,,,,,-16.2,,,,,48.0,76.0,,,,,,94.0,97798.83,105945.32,5.1,0.0,27 (64QAM OR 256QAM / Low SE -64QAM),60.0,256QAM,Rank4,5.1,LEVEL_1,17.5,,0.5,0,0,0,,0,0,,0,0,0,0,0,0, UL-DCCH RRCReconfigurationComplete,,,2434792.3981973543,4576145.8996
1343,29.02835,41.09986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,2435097.0059414054,4575236.4152
1344,29.02835,41.10666,,,,,,,,,,,,,,,,,,,,,95.9,,,,,,,,,,,17.5,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,2434844.876536293,4575993.3911999995
1345,29.02836,41.0999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,2435096.3617955875,4575240.868
1346,29.02838,41.10657,-78.9,-12.95,6.3,-81.19999999999999,,,,,-13.95,,,,,76.0,48.0,,,,,,95.8,95227.01,92675.54,6.2,0.0,25 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),63.0,256QAM,Rank4,6.2,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434850.7301156376,4575983.3724
1347,29.02838,41.10668,-81.15,-14.2,4.85,-79.55,-86.25,,,,-12.65,-17.950000000000003,,,,76.0,48.0,59.0,,,,,97.6,97218.56,106834.42,3.1,0.0,26 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),26.0,256QAM,Rank4,3.1,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434846.651272968,4575995.6175999995
1348,29.02841,41.1066,,,,,,,,,,,,,,,,,,,,,95.2,,,,,,,,,,,17.5,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,2434852.1340522906,4575986.712
1349,29.02842,41.09985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,2435103.2487754747,4575235.302
1350,29.02845,41.10663,-80.7,-12.2,5.75,-83.65,,,,,-14.5,,,,,76.0,48.0,,,,,,95.9,95421.32,92719.76,11.9,0.0,23 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),72.0,256QAM,Rank4,11.9,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434854.376768059,4575990.0516
1351,29.02845,41.10674,-77.4,-11.149999999999999,9.55,-82.9,-81.5,,,,-17.05,-12.9,,,,76.0,48.0,59.0,,,,,98.4,97368.09,75161.64,7.8,12.0,26 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),35.0,256QAM,Rank3,7.8,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0, UL-DCCH RRCReconfigurationComplete,,,2434850.297910658,4576002.296800001
1352,29.02846,41.10809,-79.45,-11.95,8.1,-85.1,-88.4,,,,-15.95,-17.8,,,,48.0,59.0,76.0,,,,,94.3,96542.72,94200.79,9.1,0.0,25 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),64.0,256QAM,Rank4,9.1,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434801.0772386855,4576152.578799999
1353,29.02848,41.10665,,,,,,,,,,,,,,,,,,,,,96.1,,,,,,,,,,,17.5,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,2434856.1515037734,4575992.278
1354,29.0285,41.10808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,2434804.803108659,4576151.4656
1355,29.02851,41.09986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,2435110.427838308,4575236.4152
1356,29.02851,41.10668,-74.0,-10.7,12.2,-83.30000000000001,,,,,-18.75,,,,,76.0,48.0,,,,,,89.2,95458.35,92690.55,6.2,5.0,21 (64QAM OR 256QAM / Low SE -16QAM),73.0,64QAM,Rank4,6.2,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0, UL-DCCH RRCReconfigurationComplete,,,2434857.5554317487,4575995.6175999995
1357,29.02852,41.10679,-78.5,-11.2,11.8,-83.8,,,,,-16.7,,,,,76.0,48.0,,,,,,92.6,97377.3,93639.64,7.9,0.0,22 (64QAM OR 256QAM / Low SE -16QAM),35.0,256QAM,Rank4,7.9,LEVEL_1,17.5,,1.8,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434854.3153418773,4576007.862799999
1358,29.02854,41.10807,-78.45,-11.1,8.8,-86.19999999999999,-92.25,,,,-17.950000000000003,-21.85,,,,48.0,59.0,76.0,,,,,96.1,96686.08,94114.74,9.0,0.0,25 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),63.0,256QAM,Rank4,9.0,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434808.528979581,4576150.3524
1359,29.02856,41.10683,-81.8,-13.6,-2.6,-87.19999999999999,-83.45,,,,-18.95,-15.6,,,,76.0,48.0,59.0,,,,4.0,103.7,,,31.0,2.0,22 (64QAM OR 256QAM / Low SE -16QAM),121.0,64QAM,Rank3,31.0,LEVEL_1,17.5,-14.0,1.6,0,0,0,21.0,0,0,,0,0,0,0,0,0, BCCH-DL_SCH SIB1,,,2434856.1872318326,4576012.3156
1360,29.02857,41.09981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,2435117.314829356,4575230.8492
1361,29.02858,41.10673,-77.4,-10.8,9.9,-84.5,,,,,-17.5,,,,,76.0,48.0,,,,,,93.2,103193.34,93948.88,8.7,2.0,20 (64QAM OR 256QAM / Low SE -16QAM),52.0,64QAM,Rank4,8.7,LEVEL_16,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0, BCCH-DL_SCH SIB2,,,2434861.5728667253,4576001.1836
1362,29.02859,41.09984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,2435117.880299377,4575234.1888
1363,29.02859,41.10686,-87.6,-15.25,-1.05,-86.94999999999999,-82.7,,,,-16.4,-11.3,,,,48.0,59.0,76.0,,,,,106.1,96087.76,94354.13,13.3,0.0,24 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),91.0,256QAM,Rank3,13.3,LEVEL_1,17.5,,2.5,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434857.5911458386,4576015.6552
1364,29.02862,41.10676,-88.1,-15.0,-2.0,-79.7,,,,,-11.1,,,,,76.0,76.0,,,,,4.0,104.1,47226.88,,15.3,0.0,14 (16QAM OR 64QAM / Low SE -QPSK),135.0,64QAM,Rank4,15.3,LEVEL_1,17.5,-14.0,0.0,0,0,0,1.0,0,0,,0,0,0,0,0,0, BCCH-DL_SCH SIB1,,,2434863.8155664443,4576004.5232
1365,29.02864,41.10807,-80.05000000000001,-10.9,10.25,-91.69999999999999,-91.0,,,,-19.65,-22.0,,,,48.0,59.0,76.0,,,,,95.0,94715.03,94009.69,6.7,0.0,26 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),61.0,256QAM,Rank4,6.7,LEVEL_1,17.5,,0.0,0,0,0,,0,0,,0,0,0,0,0,0,,,,2434816.916616468,4576150.3524
1366,29.02866,41.09983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,2435124.123138151,4575233.0756
